epoch	train_acc	valid_acc	train_loss	valid_loss
1.0	0.20143580436706543	0.2535885274410248	2.095675230026245	1.6668188571929932
2.0	0.3458614945411682	0.4712918698787689	1.5706065893173218	1.1659677028656006
3.0	0.48099660873413086	0.5861244201660156	1.2199361324310303	0.9116488099098206
4.0	0.5629222989082336	0.6842105388641357	1.006438970565796	0.7673645615577698
5.0	0.6558277010917664	0.7655502557754517	0.840373158454895	0.6197179555892944
6.0	0.7174831032752991	0.8468899726867676	0.702835202217102	0.49117591977119446
7.0	0.7533783912658691	0.8660287261009216	0.5974991917610168	0.44895052909851074
8.0	0.775337815284729	0.8588516712188721	0.5497766733169556	0.4061722755432129
9.0	0.8023648858070374	0.8827751278877258	0.4837671220302582	0.37582629919052124
10.0	0.8251689076423645	0.8851674795150757	0.4553726315498352	0.3638160824775696
11.0	0.828125	0.8851674795150757	0.4389718472957611	0.3519074320793152
12.0	0.8530405163764954	0.8947368264198303	0.40088242292404175	0.3354925513267517
13.0	0.8521959185600281	0.8947368264198303	0.37004536390304565	0.31978026032447815
14.0	0.8640202879905701	0.89952152967453	0.35580307245254517	0.319911390542984
15.0	0.8703547120094299	0.89952152967453	0.34389758110046387	0.3119165301322937
16.0	0.8635979890823364	0.89952152967453	0.32826948165893555	0.28886938095092773
17.0	0.8720439076423645	0.9066985845565796	0.3173801004886627	0.2695988416671753
18.0	0.8864020109176636	0.9043062329292297	0.28964996337890625	0.2864497900009155
19.0	0.8885135054588318	0.9186602830886841	0.2902781367301941	0.25635212659835815
20.0	0.8927364945411682	0.9258373379707336	0.26058006286621094	0.2565925121307373
21.0	0.9007601141929626	0.9282296895980835	0.26697519421577454	0.2392205446958542
22.0	0.90625	0.9282296895980835	0.2509213387966156	0.22061726450920105
23.0	0.9092060923576355	0.9354066848754883	0.2415088713169098	0.22528275847434998
24.0	0.9125844836235046	0.9306219816207886	0.228586345911026	0.20665934681892395
25.0	0.9100506901741028	0.9258373379707336	0.22741000354290009	0.22401162981987
26.0	0.9155405163764954	0.9258373379707336	0.2206880748271942	0.22694464027881622
27.0	0.9197635054588318	0.9473684430122375	0.2307036817073822	0.19987355172634125
28.0	0.931587815284729	0.9306219816207886	0.1966685652732849	0.19530127942562103
29.0	0.9298986196517944	0.9665071964263916	0.20120945572853088	0.17641353607177734
30.0	0.9379222989082336	0.9688995480537415	0.18708400428295135	0.16324153542518616
31.0	0.9476351141929626	0.9641148447990417	0.17766746878623962	0.1491277664899826
32.0	0.9497466087341309	0.9641148447990417	0.16274632513523102	0.14502567052841187
33.0	0.9539695978164673	0.9712918400764465	0.16304510831832886	0.1498139351606369
34.0	0.9543918967247009	0.9641148447990417	0.14815570414066315	0.15872202813625336
35.0	0.9548141956329346	0.9712918400764465	0.1591484397649765	0.14969389140605927
36.0	0.959037184715271	0.9688995480537415	0.14878718554973602	0.14509540796279907
37.0	0.9569256901741028	0.9736841917037964	0.14847376942634583	0.14655621349811554
38.0	0.9657939076423645	0.9712918400764465	0.1289920210838318	0.15685319900512695
39.0	0.9649493098258972	0.9712918400764465	0.12631581723690033	0.1703980416059494
40.0	0.9683277010917664	0.9712918400764465	0.12413660436868668	0.14593282341957092
41.0	0.9649493098258972	0.9712918400764465	0.11919821798801422	0.13966354727745056
42.0	0.9662162065505981	0.9688995480537415	0.11169283092021942	0.14783646166324615
43.0	0.96875	0.9712918400764465	0.12352318316698074	0.14823481440544128
44.0	0.9767736196517944	0.9736841917037964	0.1010904461145401	0.15139450132846832
45.0	0.9729729890823364	0.9736841917037964	0.10790300369262695	0.15212443470954895
46.0	0.9679054021835327	0.9712918400764465	0.10501835495233536	0.15694941580295563
47.0	0.9683277010917664	0.9736841917037964	0.10788729041814804	0.15030869841575623
